subtopic_id,topic_id,unit_id,subject_id,subtopic_name,description,prerequisites,mathematical_formulation,misconceptions,engineering_applications,cross_cutting_topics,analogies,ncert_alignment,scert_alignment
OS_PH_HS_04_04_02,OS_PH_HS_04_04,OS_PH_HS_04,OS_PH_HS,Thrust,"Thrust is a reaction force generated when a mass is expelled or pushed in one direction, causing an equal and opposite force to propel the object forward, as described by Newton's Third Law. It is commonly observed in propulsion systems like rockets, jets, and marine engines.","{
       ""internal"": [
     ""Newton's Second and Third Laws"",
        ""Basic kinematics"",
        ""Concept of momentum""
    ],
        ""external"": {
            ""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
        }
    }",,"[
      ""Thrust only acts in horizontal directions"",
      ""Thrust can occur without a reaction force (violating Newton's Third Law)"",
      ""Thrust is the same as lift or drag in fluid dynamics""
    ]","[
      ""Propulsion in rockets and jet engines"",
      ""Marine propulsion systems"",
      ""Aircraft flight dynamics"",
      ""Hydraulic actuators in machinery"",
      ""Thrust bearings in rotating machinery""
    ]","[
      ""Force and motion"",
      ""Stress-strain relationships"",
      ""Energy transfer in mechanical systems"",
      ""Applications of Newton's laws"",
      ""Equilibrium conditions in mechanics""
    ]","[
      ""Thrust is like a swimmer pushing against water to propel forward."",
      ""A balloon releasing air creates thrust to move in the opposite direction.""
    ]","[
        ""NCERT_SC_09_08_04_01""
    ]",
OS_PH_HS_04_04_03,OS_PH_HS_04_04,OS_PH_HS_04,OS_PH_HS,Tension,"Tension is a pulling force transmitted along a flexible connector, such as a rope, string, or cable, when it is stretched by forces acting at either end. It always acts along the length of the connector, away from the object to which it is attached.





","{
       ""internal"": [
     ""Newton's Laws of Motion"",
        ""Free-body diagrams"",
        ""Statics and dynamics of forces""
    ],
        ""external"": {
            ""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
        }
    }",,"[
      ""Tension always acts downward regardless of the situation"",
      ""Tension does not change along the length of a rope or cable"",
      ""Tension is independent of the angle at which the force is applied""
    ]","[
      ""Cable-supported bridges"",
      ""Elevators and pulley systems"",
      ""Structural analysis of beams and trusses"",
      ""Tensioning in belts and chains"",
      ""Tensile testing of materials""
    ]","[
      ""Force and motion"",
      ""Stress-strain relationships"",
      ""Energy transfer in mechanical systems"",
      ""Applications of Newton's laws"",
      ""Equilibrium conditions in mechanics""
    ]","[
      ""Tension in a rope is like stretching a rubber band; the more you pull, the greater the restoring force."",
      ""Tension acts like the tightness in a guitar string when plucked.""
    ]","[
        ""NCERT_SC_09_08_04_01""
    ]",
OS_PH_HS_07_02_02,OS_PH_HS_07_02,OS_PH_HS_07,OS_PH_HS,Gravitational constant,"The gravitational constant is a proportionality factor used in Newton’s law of universal gravitation, describing the strength of the gravitational force between two masses.","{
    ""internal"": [""Gravitational forces"", ""Mass"", ""Free body diagrams""],
    ""external"": {
        ""mathematics"": [""Basic Algebra"", ""Calculus"", ""Vector Algebra""]
    }
}","{
  ""Universal Gravitational Constant"": {
    ""equation"": ""$G = \\frac{F r^2}{m_1 m_2}$"",
    ""variables"": {
      ""G"": ""Universal Gravitational Constant ($N \\cdot m^2 / kg^2$, $6.67430 \\times 10^{-11}$)"",
      ""F"": ""Gravitational force ($N$)"",
      ""r"": ""Distance between centers of masses ($m$)"",
      ""m_1"": ""Mass of first object ($kg$)"",
      ""m_2"": ""Mass of second object ($kg$)""
    }
  }
}","[
    ""The gravitational constant changes depending on location in space."",
    ""It represents the strength of gravity everywhere, including locally on Earth."",
    ""It is a unitless value.""
]","[
    ""Calculating satellite and spacecraft trajectories."",
    ""Modeling gravitational interactions in astrophysics and geophysics."",
    ""Designing experimental setups to measure weak gravitational forces.""
]","[
    ""Physics for gravitational force calculations."",
    ""Astrophysics for studying the interaction of celestial bodies."",
    ""Engineering for designing experiments to verify universal constants.""
]","[
    ""A universal 'gravitational glue' binding all objects with mass."",
    ""A constant factor in a mathematical recipe for gravitational interactions.""
]","[
      
     ""NCERT_PH_111_07_03"",
""NCERT_SC_09_09_01""
    ]",
OS_PH_HS_07_02_03,OS_PH_HS_07_02,OS_PH_HS_07,OS_PH_HS,Newton's Universal law of Gravitation,This law states that every mass attracts every other mass with a force directly proportional to the product of their masses and inversely proportional to the square of the distance between them.,"{
    ""internal"": [""Forces"", ""Mass"", ""Gravitation""],
    ""external"": {
        ""mathematics"": [""Basic Algebra"", ""Calculus""]
    }
}","{
  ""Gravitational Force Equation"": {
    ""equation"": ""$F = G \\frac{m_1 m_2}{r^2}$"",
    ""variables"": {
      ""F"": ""Gravitational force ($N$)"",
      ""G"": ""Universal Gravitational Constant ($N \\cdot m^2 / kg^2$, $6.67430 \\times 10^{-11}$)"",
      ""m_1"": ""Mass of first object ($kg$)"",
      ""m_2"": ""Mass of second object ($kg$)"",
      ""r"": ""Distance between centers of masses ($m$)""
    }
  }
}","[
    ""Newton's law only applies to planets and celestial bodies."",
    ""Gravitational force depends on an object's volume, not its mass."",
    ""Gravity ceases to act at large distances.""
]","[
    ""Predicting planetary motion for space exploration."",
    ""Designing stable orbits for artificial satellites."",
    ""Modeling gravitational forces in civil and mechanical engineering projects.""
]","[
    ""Physics for understanding force and mass relationships."",
    ""Astronomy for calculating the interaction between celestial bodies."",
    ""Mathematics for applying inverse-square laws in real-world scenarios.""
]","[
    ""Two magnets attracting each other, though gravity works on mass, not magnetic fields."",
    ""A stretched elastic band pulling two attached objects closer together.""
]","[
      
     ""NCERT_PH_111_07_03""
    ]",
OS_PH_HS_09_01_01,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Work,"Work is the application of force ( f ) to move an object over a distance ( d ) in the direction of the applied force. The unit of work is the joule (J), where 1 joule is the work done when a force of 1 newton moves an object 1 meter in the direction of the force.","{
        ""internal"": [""Force and Motion"", ""Understanding Distance and Displacement""],
        ""external"": {
            ""mathematics"": ""Basic Algebra""
        }
    }","{
  ""work_equation"": {
    ""equation"": ""$W = f \\cdot d$"",
    ""variables"": {
      ""W"": ""Work (Joules)"",
      ""f"": ""force (Newtons)"",
      ""d"": ""distance (meters)""
    }
  }
}","[
        ""Any effort is considered work in physics"",
        ""Carrying objects horizontally always involves work"",
        ""Force is needed to maintain constant velocity"",
        ""Work is done when holding something stationary"",
        ""All types of physical effort qualify as work""
    ]","[
        ""Using a ramp to load trucks"",
        ""Operating a pulley system"",
        ""Lifting weights with machines"",
        ""Using levers for construction"",
        ""Designing moving walkways""
    ]","[
    ""How energy is transferred when a force causes motion."",
    ""The relationship between force, distance, and work."",
    ""How simple machines, like levers and pulleys, make work easier."",
    ""Measuring and calculating work in real-life examples, like lifting objects."",
    ""The conservation of energy in systems where work is done.""
]","[
       ""Pushing a heavy shopping cart requires more work than an empty one"",
       ""Walking up stairs vs. using a ramp to reach same height"",
       ""Pulling a suitcase vs. carrying it"",
       ""Dragging vs. lifting a box"",
       ""Pushing against a wall (no work) vs. moving a box (work done)""
   ]","[
        ""NCERT_SC_09_10_01_01"",
        ""NCERT_SC_09_10_01_02"",
        ""NCERT_SC_09_10_01_03""
    ]",
OS_PH_HS_09_01_02,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Energy,"Work and energy are closely related. When you do work to move an object, you change the object’s energy. You (or an object) also expend energy to do work. In fact, energy can be defined as the ability to do work. Energy can take a variety of different forms, and one form of energy can transform to another.","{
    ""internal"": [""Work"", ""Force and Motion"", ""Understanding Distance and Displacement""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}",,"[
    ""Energy is a tangible object."",
    ""Energy can only be used or consumed, not transformed."",
    ""Energy exists only in moving objects."",
    ""Energy conservation applies only to mechanical systems."",
    ""Energy is always 'lost' in a system."",
    ""Objects in motion must be constantly using energy to keep moving."",
    ""If an object is at rest, it has no energy at all.""
]","[
    ""Using ramps and pulleys to make lifting heavy objects easier."",
    ""Designing roller coasters to safely convert potential energy to kinetic energy."",
    ""Building wind turbines to turn wind into electricity."",
    ""Designing energy-efficient machines, like bicycles or electric cars."",
    ""Improving how we store energy in batteries for phones, laptops, and cars."",
    ""Figuring out how to make buildings stay warm in winter and cool in summer without wasting energy."",
    ""Making tools like levers or gears to transfer energy more effectively.""
]","[
    ""The conservation of energy and how it applies to systems in everyday life."",
    ""How energy transforms in systems, like cars, food, and machines."",
    ""The connection between energy, power, and work, and how to measure them."",
    ""The importance of energy in sustainability, including renewable sources like wind and solar."",
    ""How energy flows and changes form in systems like circuits and ecosystems.""
]","[
    ""Energy is like a backpack—if it’s full, it has potential to do work, like when it’s lifted or moved."",
    ""Energy is like a bicycle—you need to pedal (apply force) to make it move, and once it’s moving, it keeps going until something stops it."",
    ""Transforming energy is like boiling water to make steam—it changes form but is still there."",
    ""A stretched slingshot holds energy like a loaded spring, ready to release when let go."",
    ""Solar energy hitting a panel is like a wind pushing a pinwheel—both convert natural forces into useful motion.""
]","[
        ""NCERT_SC_09_10_02_00"",
        ""NCERT_SC_09_10_02_01""
    ]",
OS_PH_HS_09_01_03,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Mechanical Energy,Mechanical energy is the energy possessed by an object due to its motion (kinetic energy) or its position (potential energy). It is the sum of kinetic and potential energy in a system and is associated with the physical movement or the ability to do work.,"{
    ""internal"": [""Energy"", ""Work"", ""Force and Motion""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}","{
  ""mechanical_energy_equation"": {
    ""equation"": ""$ME = KE + PE$"",
    ""variables"": {
      ""ME"": ""Mechanical Energy (Joules)"",
      ""KE"": ""Kinetic Energy (Joules)"",
      ""PE"": ""Potential Energy (Joules)""
    }
  }
}","[
    ""Mechanical energy only exists in moving objects."",
    ""An object has no mechanical energy when it is at rest."",
    ""Mechanical energy is always conserved in every situation, even with friction."",
    ""The amount of mechanical energy depends only on the path taken, not the starting and ending points."",
    ""Work and energy are the same thing."",
    ""Mechanical energy can be created from nothing."",
    ""A force always changes an object's mechanical energy.""
]","[
    ""Designing machines like cranes and elevators that rely on mechanical energy to lift objects."",
    ""Developing efficient wind turbines that convert mechanical energy into electrical energy."",
    ""Building roller coasters that demonstrate the transformation of mechanical energy between kinetic and potential energy."",
    ""Improving the efficiency of engines and motors that use mechanical energy to perform tasks."",
    ""Creating sports equipment, like golf clubs and bats, to optimize the transfer of mechanical energy.""
]","[
    ""The conservation of energy in systems and how mechanical energy transforms between motion and position."",
    ""How energy transfers and transforms in real-world examples, like machines or roller coasters."",
    ""The role of forces in changing mechanical energy, such as friction reducing energy in motion."",
    ""Patterns of motion and energy transformation in systems like pendulums or bouncing balls."",
    ""Using mechanical energy to solve problems, like making machines more efficient or harnessing renewable energy.""
]","[
    ""Mechanical energy is like a seesaw—energy transfers between the sides as it moves up and down."",
    ""Mechanical energy is like a pendulum—swinging between stored energy (potential) and motion energy (kinetic)."",
    ""A bouncing ball demonstrates mechanical energy, switching between height (potential) and speed (kinetic)."",
    ""Mechanical energy is like a yo-yo—it has potential energy when at rest at the top and kinetic energy when it moves downward."",
    ""The wind spinning a windmill blade shows how mechanical energy is transferred to motion.""
]","[
        ""NCERT_SC_09_10_02_00"",
        ""NCERT_SC_09_10_02_01""
    ]",
OS_PH_HS_09_01_04,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Kinetic Energy,"Kinetic energy is the energy an object possesses due to its motion. The faster an object moves and the greater its mass, the more kinetic energy it has. The unit of kinetic energy is the joule (J).","{
    ""internal"": [""Energy"", ""Work"", ""Force and Motion""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}","{
  ""kinetic_energy_equation"": {
    ""equation"": ""$KE = \\frac{1}{2} m v^2$"",
    ""variables"": {
      ""KE"": ""Kinetic Energy (Joules)"",
      ""m"": ""Mass (kilograms)"",
      ""v"": ""Velocity (meters/second)""
    }
  }
}","[
    ""Kinetic energy only exists in large or heavy objects."",
    ""An object at rest has no connection to kinetic energy."",
    ""Kinetic energy and momentum are the same thing."",
    ""Objects moving at the same speed have the same kinetic energy, regardless of mass."",
    ""Kinetic energy can only exist in visible motion (e.g., objects you can see moving)."",
    ""Kinetic energy is directly proportional to velocity."",
    ""Kinetic energy can only be transferred through direct contact."",
    ""Temperature has no relationship to kinetic energy."",
    ""Doubling the speed of an object doubles its kinetic energy.""
]","[
    ""Designing vehicles to manage and reduce energy during collisions."",
    ""Creating roller coasters that convert kinetic energy into potential energy and back."",
    ""Improving efficiency in machines by analyzing kinetic energy in moving parts."",
    ""Designing sports equipment like baseball bats and tennis rackets to maximize energy transfer."",
    ""Building safer roads by considering kinetic energy in vehicle motion during braking.""
]","[
    ""The relationship between speed, mass, and kinetic energy."",
    ""How kinetic energy transforms into other forms of energy, like heat or sound, during motion."",
    ""The role of kinetic energy in natural systems, like flowing water or wind."",
    ""How kinetic energy is conserved or lost in collisions."",
    ""The connection between kinetic energy and work, showing how motion results from applied forces.""
]","[
    ""Kinetic energy is like a moving bowling ball—it depends on how heavy it is and how fast it’s rolling."",
    ""A speeding car has more kinetic energy than a bicycle going at the same speed because it has more mass."",
    ""Kinetic energy is like the energy of a flowing river—faster water has more energy to move things."",
    ""A running dog has more kinetic energy than a walking one because of its higher speed."",
    ""Throwing a baseball harder gives it more kinetic energy to travel farther.""
]","[
        ""NCERT_SC_09_10_02_02""
    ]",
OS_PH_HS_09_01_05,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Potential Energy,"Potential energy is the stored energy an object has due to its position, condition, or configuration. The unit of potential energy is the joule (J), where 1 joule is the energy needed to lift a 1-kilogram object by approximately 10 centimeters against gravity. For example, an object elevated above the ground stores gravitational potential energy, while a compressed spring stores elastic potential energy.","{
    ""internal"": [""Energy"", ""Work"", ""Force and Motion""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}","{
  ""potential_energy_equation"": {
    ""equation"": ""$PE = mgd$"",
    ""variables"": {
      ""PE"": ""Potential Energy (Joules)"",
      ""m"": ""Mass (kilograms)"",
      ""g"": ""Acceleration due to gravity (9.8 meters per second squared)"",
      ""d"": ""Height above a reference point (meters)""
    }
  }
}","[
    ""Potential energy only exists at high elevations."",
    ""Objects at rest have no potential energy."",
    ""Potential energy always requires gravity to exist."",
    ""Potential energy depends only on the mass of the object, not its position."",
    ""An object loses all its potential energy once it starts moving."",
    ""Potential energy is always visible, like in elevated objects."",
    ""The zero point of potential energy is fixed and cannot be chosen arbitrarily.""
]","[
    ""Designing dams to store gravitational potential energy in water reservoirs."",
    ""Creating energy storage systems like compressed air tanks and flywheels."",
    ""Developing suspension bridges that rely on stored elastic potential energy in cables."",
    ""Designing shock absorbers in vehicles to store and dissipate potential energy safely."",
    ""Improving athletic equipment like trampolines and diving boards to store and release elastic potential energy."",
    ""Using gravitational potential energy in cranes and elevators for lifting heavy objects efficiently.""
]","[
    ""The conservation of energy and how potential energy transforms into other forms, like kinetic energy, in everyday systems."",
    ""The role of force and position in determining potential energy in systems like dams or springs."",
    ""Patterns of energy storage and release in systems, such as bouncing balls or pendulums."",
    ""How potential energy impacts stability in natural systems, like rocks on a cliff or tectonic plates."",
    ""Energy transfer in human-designed systems, such as converting stored potential energy into electricity."",
    ""Cause and effect relationships between height, mass, and gravitational potential energy.""
]","[
    ""Potential energy is like a stretched rubber band—ready to snap and release energy when let go."",
    ""A book on a high shelf stores potential energy, just like water behind a dam stores energy for later use."",
    ""Potential energy is like a roller coaster at the top of a hill, waiting to transform into motion as it goes down."",
    ""A compressed spring stores potential energy like a coiled snake ready to strike."",
    ""Potential energy in a raised hammer is like a balloon full of air—it’s ready to release energy when used.""
]","[
        ""NCERT_SC_09_10_02_03"",
        ""NCERT_SC_09_10_02_04""
    ]",
OS_PH_HS_09_01_06,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Work-Energy Theorem,The Work-Energy Theorem states that the work done on an object is equal to the change in its kinetic energy. This principle highlights how applying force to an object over a distance results in a change in its motion or speed.,"{
    ""internal"": [""Work"", ""Kinetic Energy"", ""Force and Motion""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}","{
  ""work_energy_theorem"": {
    ""equation"": ""$W = \\Delta KE = \\frac{1}{2} m v_2^2 - \\frac{1}{2} m v_1^2$"",
    ""variables"": {
      ""W"": ""Work done (Joules)"",
      ""m"": ""Mass of the object (kilograms)"",
      ""v_1"": ""Initial velocity (meters per second)"",
      ""v_2"": ""Final velocity (meters per second)""
    }
  }
}","[
    ""Work is always positive, regardless of the direction of motion."",
    ""Work and energy are the same and can be used interchangeably."",
    ""If an object does not move, no work can affect its energy."",
    ""Work done on an object only changes its kinetic energy, not potential energy."",
    ""All forces acting on an object result in work being done."",
    ""Work depends only on the force applied, not the displacement.""
]","[
    ""Designing brakes for vehicles that safely reduce kinetic energy using friction."",
    ""Optimizing tools like hammers and axes to maximize energy transfer during impact."",
    ""Designing energy-efficient transportation systems by reducing work lost to friction and air resistance."",
    ""Developing shock absorbers in vehicles that convert kinetic energy into heat during impacts.""
]","[
    ""The relationship between force, work, and energy in physical systems."",
    ""Conservation of energy and its role in work-energy transformations."",
    ""Patterns of energy changes in everyday situations, such as speeding up or slowing down vehicles."",
    ""Cause and effect relationships between applied forces and the resulting work done on objects."",
    ""Energy transfer and efficiency in real-world systems like machines and engines."",
    ""How the Work-Energy Theorem helps in understanding motion in natural and designed systems.""
]","[
    ""The Work-Energy Theorem is like pushing a swing—the harder you push, the more energy it gains to swing higher."",
    ""It's like rolling a cricket ball—when you apply force, you do work that changes the ball's motion (kinetic energy)."",
    ""Stopping a moving car with brakes shows the work done by friction reducing the car's kinetic energy."",
    ""Pushing a shopping cart uphill stores energy in the form of height (potential energy) while also changing its kinetic energy."",
    ""Throwing a ball demonstrates how work applied by your hand increases the ball’s speed and its kinetic energy.""
]","[
        ""NCERT_SC_09_10_02_02""
    ]",
OS_PH_HS_09_01_07,OS_PH_HS_09_01,OS_PH_HS_09,OS_PH_HS,Power,"Power is the rate at which work is done or energy is transferred over time. It measures how quickly energy is being used or work is being performed in a system. The unit of power is the watt (W), where 1 watt equals 1 joule of work or energy transfer per second. For example, a 1-watt bulb uses 1 joule of energy every second to produce light.","{
    ""internal"": [""Work"", ""Energy"", ""Time""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}","{
  ""power_equation"": {
    ""equation"": ""$P = \\frac{W}{t}$"",
    ""variables"": {
      ""P"": ""Power (Watts)"",
      ""W"": ""Work done or energy transferred (Joules)"",
      ""t"": ""Time taken (seconds)""
    }
  }
}","[
    ""Power and energy are the same thing."",
    ""Power depends only on the amount of energy used, not the time taken."",
    ""If no work is visible, no power is being used."",
    ""Power can only exist in mechanical systems."",
    ""An object with more power will always do more work."",
    ""Power only applies to machines or engines.""
]","[
    ""Designing electrical systems, such as home circuits, to safely handle power requirements."",
    ""Developing power-efficient devices like LED bulbs and energy-saving appliances."",
    ""Creating solar power plants to maximize energy output from sunlight in a limited time."",
    ""Improving battery technology to deliver consistent power for devices over time."",
    ""Designing robotic systems where power requirements are minimized for longer operations.""
]","[
    ""The relationship between work, energy, and time in real-world systems."",
    ""How power efficiency impacts energy conservation in natural and human-designed systems."",
    ""Patterns of power use in daily life, such as in vehicles, appliances, and electronics."",
    ""The role of power in sustainability, like using renewable energy sources for electricity generation."",
    ""How scaling up or down affects power consumption in machines, vehicles, and electrical devices.""
]","[
    ""Power is like running up a staircase—doing the same work as walking but in less time."",
    ""A high-power blender works faster to blend the same ingredients compared to a low-power one."",
    ""Power is like the brightness of a torch—more power means it uses energy faster to give stronger light."",
    ""Charging your phone with a fast charger is like delivering more power over a shorter time."",
    ""Riding a bicycle uphill slowly uses less power than sprinting up the same hill quickly.""
]","[
        ""NCERT_SC_09_10_03""
    ]",
OS_PH_HS_09_02_01,OS_PH_HS_09_02,OS_PH_HS_09,OS_PH_HS,Law of Conservation of Energy,"The law of conservation of energy states that in a closed system, where no energy is lost to friction or air resistance, the total mechanical energy remains constant, transforming between kinetic and potential forms.","{
    ""internal"": [""Work"", ""Kinetic Energy"", ""Potential Energy""],
    ""external"": {
        ""mathematics"": ""Basic Algebra""
    }
}","{
  ""conservation_of_mechanical_energy"": {
    ""equation"": ""$KE_1 + PE_1 = KE_2 + PE_2$"",
    ""variables"": {
      ""KE_1"": ""Initial kinetic energy (Joules)"",
      ""PE_1"": ""Initial potential energy (Joules)"",
      ""KE_2"": ""Final kinetic energy (Joules)"",
      ""PE_2"": ""Final potential energy (Joules)""
    }
  }
}","[
    ""Energy can be created or destroyed in certain situations."",
    ""Energy is lost when it transforms from one form to another."",
    ""Conservation of energy only applies to mechanical systems."",
    ""When energy is transformed, some of it disappears completely."",
    ""Energy conservation applies only when there is visible motion."",
    ""The total energy before and after a transformation need not be equal.""
]","[
    ""Developing advanced energy storage systems, such as flywheels, to store mechanical energy for later use."",
    ""Creating mechanical clocks that utilize potential energy stored in springs or weights to keep time."",
    ""Improving the design of drones to efficiently convert battery energy into mechanical motion for flight."",
    ""Designing playground equipment like seesaws or swings to demonstrate energy transformations in safe and engaging ways."",
    ""Building earthquake-resistant structures that absorb and dissipate seismic energy through dampers and isolators.""
]","[
    ""The transformation of energy between potential and kinetic forms in physical systems."",
    ""How conservation of energy applies to closed systems, such as a pendulum or roller coaster."",
    ""The role of mechanical energy in natural phenomena, like waterfalls or landslides."",
    ""The relationship between friction and energy loss in real-world systems."",
    ""Understanding patterns of energy storage and transfer in engineered and natural systems.""
]","[
    ""A cricket ball thrown into the air stores potential energy at its highest point, which transforms back into kinetic energy as it comes down."",
    ""A scooter going uphill slows down as kinetic energy converts into potential energy, just like a cyclist pedaling up a slope."",
    ""A water tank on the roof of a building stores potential energy, which is converted to kinetic energy when water flows down the pipes."",
    ""A kite flying high has potential energy due to its height, which combines with kinetic energy when it moves with the wind.""
]","[
        ""NCERT_SC_09_10_02_06""
    ]",
OS_PH_HS_09_03_01,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Simple Machines,"A simple machine is a device that makes work easier by changing the magnitude or direction of the force applied. While a simple machine does not reduce the total work required, it can decrease the force needed by increasing the distance over which the force is applied.","{
    ""internal"": [""Work"", ""Force and Motion"", ""Energy"", ""Friction"", ""Force Diagrams""],
    ""external"": {
        ""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry""]
    }
}",,"[
    ""Simple machines reduce the amount of work required to complete a task."",
    ""Using a simple machine always makes the task faster."",
    ""Simple machines create energy instead of just transforming it."",
    ""The more complex a machine is, the less force it requires."",
    ""A machine can be 100% efficient with no energy loss.""
]","[
    ""Using pulleys in construction to lift heavy loads with less effort."",
    ""Designing inclined planes for wheelchair ramps in public places for easier accessibility."",
    ""Developing gear systems in bicycles to reduce pedaling effort over long distances."",
    ""Building manual water pumps in rural areas to draw water from wells."",
    ""Designing sewing machines with treadles for efficient manual operation.""
]","[
    ""The relationship between force, distance, and work in simple machines."",
    ""How simple machines increase efficiency in human tasks while conserving energy."",
    ""Cause and effect relationships in machines, such as how levers amplify force."",
    ""Patterns of mechanical advantage in simple machines like pulleys and inclined planes."",
    ""The role of simple machines in traditional tools used in agriculture and handicrafts."",
    ""Design principles of simple machines used in modern engineering systems.""
]","[
    ""A see-saw on a playground works like a lever, where effort on one side lifts the other."",
    ""Pulling water from a well with a pulley is like lifting a bucket with less effort over a greater distance."",
    ""Using a ramp to push a heavy cart is like spreading out the effort needed to lift it directly."",
    ""A pair of scissors acts as two levers working together to cut with less force."",
    ""A wheelbarrow works like a lever to carry heavy loads by reducing the effort applied at the handles."",
    ""A nutcracker splits nuts with minimal force, just as a wedge breaks apart objects by focusing force.""
]","[
        ""NCERT_SC_111_04_01""
    ]",
OS_PH_HS_09_03_02,OS_PH_HS_09_03,OS_PH_HS_09,OS_PH_HS,Mechanical Advantage,"Mechanical advantage is the ratio of the output force (resistance force) to the input force (effort force) in a simple machine. It quantifies how much a machine multiplies the applied force, making tasks easier by distributing the effort over a larger distance.","{
    ""internal"": [""Work"", ""Force and Motion"", ""Energy"", ""Friction"", ""Force Diagrams"", ""Simple Machines""],
    ""external"": {
        ""mathematics"": [""Basic Algebra"", ""Ratios and Proportions"", ""Geometry""]
    }
}","{
  ""ideal_mechanical_advantage"": {
    ""equation"": ""$IMA = \\frac{F_r}{F_e} = \\frac{d_e}{d_r}$"",
    ""variables"": {
      ""IMA"": ""Ideal Mechanical Advantage (no energy loss)"",
      ""F_r"": ""Resistance force or load force (Newtons)"",
      ""F_e"": ""Effort force applied (Newtons)"",
      ""d_e"": ""Distance over which effort force is applied (meters)"",
      ""d_r"": ""Distance moved by the resistance force (meters)""
    }
  },
  ""conservation_of_energy"": {
    ""equation"": ""$W_i = W_o, F_e d_e = F_r d_r$"",
    ""variables"": {
      ""W_i"": ""Input work (Joules)"",
      ""W_o"": ""Output work (Joules)"",
      ""F_e"": ""Effort force applied (Newtons)"",
      ""d_e"": ""Distance over which effort force is applied (meters)"",
      ""F_r"": ""Resistance force or load force (Newtons)"",
      ""d_r"": ""Distance moved by the resistance force (meters)""
    }
  }
}","[
    ""Mechanical advantage creates energy rather than redistributing it."",
    ""The higher the mechanical advantage, the less work is required."",
    ""All simple machines are 100% efficient with no energy loss."",
    ""Mechanical advantage depends only on the length of the effort arm, not the resistance arm."",
    ""Using a simple machine always reduces the time required to do work."",
    ""Mechanical advantage and efficiency mean the same thing."",
    ""A larger mechanical advantage always means a better machine.""
]","[
    ""Designing traditional irrigation systems, such as counterpoise buckets, to draw water from wells."",
    ""Developing lifting mechanisms for construction, like pulley-based scaffolding systems."",
    ""Improving bullock carts with lever-based attachments to reduce the pulling force required."",
    ""Designing modern-day agricultural tools, like seed drills, for easier soil penetration using levers."",
    ""Optimizing the design of railway turntables to rotate heavy train engines with minimal effort.""
]","[
    ""The relationship between effort, resistance, and mechanical advantage in simple machines."",
    ""How energy conservation principles apply to machines by balancing work input and output."",
    ""Patterns in force multiplication across different simple machines like levers, pulleys, and inclined planes."",
    ""The role of friction in reducing the efficiency of real-world machines."",
    ""Design principles of traditional and modern tools that maximize mechanical advantage."",
    ""How simple machines contribute to sustainable solutions, such as manual irrigation and energy-saving tools.""
]","[
    ""Using a long handle on a hand pump is like using a lever to lift water with less effort."",
    ""A traditional Indian grinding stone works like a lever, where rotating the heavy stone multiplies the effort applied."",
    ""A wheelbarrow used for farming is like a lever that reduces the effort required to move heavy loads of crops or soil."",
    ""Using a shovel to dig soil is like using a lever—the longer the handle, the less effort needed to lift the soil."",
    ""An inclined plane used to push sacks of grain into a truck is like spreading the work over a longer distance to reduce effort.""
]",,
