subtopic_id,topic_id,unit_id,subject_id,subtopic_name,description,prerequisites,mathematical_formulation,misconceptions,engineering_applications,cross_cutting_topics,analogies,ncert_alignment,scert_alignment
OS_PH_HS_05_02_02,OS_PH_HS_05_02,OS_PH_HS_05,OS_PH_HS,Analytical method of vector addition and subtraction,"Analytically, vectors are added or subtracted by summing or subtracting their respective components. The resultant vector’s magnitude is calculated using the Pythagorean theorem, and its direction is determined using the inverse tangent function.","{
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}","{ 
""resultant_vector"": { 
""equation"": { 
""resultant"": ""$\\vec{R} = \\sqrt{A^2 + B^2}$"", 
""angle"": ""$\\theta = \\tan^{-1}(A/B)$"" 
}, 
""variables"": { 
""R"": ""Resultant"", 
""A"": ""Magnitude of vector A"", 
""B"": ""Magnitude of vector B"", 
""_"": ""Angle between vectors"" 
} 
} 
}","[
""Vectors can be added like numbers without considering direction."",
""Magnitudes can always be added directly."",
""Components are misunderstood as scalars without directional dependence.""

]","[
""Resolving forces in mechanical systems."",
""Determining currents and fields in electrical engineering.""
]","[
""Motion in 2D."",
""Trigonometry and coordinate geometry.""

]","[
""Breaking a vector into components is like splitting a force between pushing horizontally and lifting vertically.""
]","[

""NCERT_PH_11_03_06_01""
]",
OS_PH_HS_05_03_01,OS_PH_HS_05_03,OS_PH_HS_05,OS_PH_HS,Projectile,"A projectile is any object that is launched into the air and moves under the influence of gravity alone, without propulsion. Examples include a thrown ball or a launched rocket (after its engines stop firing).","{
""internal"": [""Motion"", ""Forces""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
}
}",,"[
""Projectiles need a force to maintain their horizontal motion."",
""Heavier projectiles fall faster than lighter ones."",
""Gravity acts horizontally as well as vertically on projectiles."",
""The vertical and horizontal motions of a projectile affect each other.""

]","[
""Designing ballistic trajectories in defense systems."",
""Sports equipment and athletic training optimization."",
""Rocket and missile launch trajectory calculations.""

]","[
""Kinematics and dynamics."",
""Optimal angle for maximum range in sports.""

]","[
""A projectile is like a basketball thrown, where the path curves due to gravity."",

]","[

""NCERT_PH_11_03_09_01""
]",
OS_PH_HS_05_03_02,OS_PH_HS_05_03,OS_PH_HS_05,OS_PH_HS,Projectile motion,Projectile motion is the two-dimensional motion of a projectile under the influence of gravity. It involves a horizontal component with constant velocity and a vertical component with constant acceleration due to gravity. The trajectory is typically a parabola.,"{
""internal"": [""Motion"", ""Forces""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
}
}","{
""projectile_motion"": {
""equations"": {
""x_position"": ""$x = v_0 \\cos(\\theta) \\cdot t$"",
""y_position"": ""$y = v_0 \\sin(\\theta) \\cdot t - \\frac{1}{2}gt^2$"",
""x_velocity"": ""$v_x = v_0 \\cos(\\theta)$"",
""y_velocity"": ""$v_y = v_0 \\sin(\\theta) - gt$"",
""range"": ""$R = \\frac{v_0^2 \\sin(2\\theta)}{g}$"",
""max_height"": ""$h_{max} = \\frac{v_0^2 \\sin^2(\\theta)}{2g}$"",
""time_of_flight"": ""$t_{flight} = \\frac{2v_0 \\sin(\\theta)}{g}$""
},
""variables"": {
""x"": ""Horizontal position (meters)"",
""y"": ""Vertical position (meters)"",
""v_0"": ""Initial velocity (meters per second)"",
""_"": ""Launch angle (degrees)"",
""t"": ""Time"",
""g"": ""Acceleration due to gravity (meters per second squared)"",
""v_x"": ""Horizontal velocity (meters per second)"",
""v_y"": ""Vertical velocity (meters per second)"",
""R"": ""Range of projectile (meters)"",
""h_{max}"": ""Maximum height (meters)"",
""t_{flight}"": ""Total time of flight (seconds)""
}
}
}
","[
""Maximum Height Occurs at the Same Time as Maximum Range."",
""total velocity of a projectile is zero at the peak"",
""Gravity acts horizontally as well as vertically on projectiles."",
""The vertical and horizontal motions of a projectile affect each other.""

]","[
""Designing ballistic trajectories in defense systems."",
""Sports equipment and athletic training optimization."",
""Rocket and missile launch trajectory calculations.""

]","[
""Laws of motion."",
""Surface interactions in material science."",
""Molecular interactions causing friction.""

]","[
""A projectile is like a basketball thrown, where the path curves due to gravity.""

]","[

""NCERT_PH_11_03_09_02""
]",
OS_PH_HS_05_04_01,OS_PH_HS_05_04,OS_PH_HS_05,OS_PH_HS,Friction,Friction is a force that opposes the relative motion of two surfaces in contact. It acts parallel to the surfaces and is caused by microscopic irregularities and intermolecular forces. Friction is crucial in everyday phenomena such as walking and driving.,"{
""internal"": [""Motion"", ""Forces"" , ""Friction""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
}
}",,"[
""Friction is always undesirable."",
""Friction depends only on the roughness of surfaces."",
""There is no friction in smooth surfaces."" ,
""Friction always opposes motion.""
]","[
""Designing brakes, tires, and conveyor belts."",
""Reducing wear and tear in machinery."",
""Traction control systems in vehicles.""

]","[
""Laws of motion."",
""Surface interactions in material science."",
""Molecular interactions causing friction.""

]","[
""Friction is like the heat you feel when you rub your hands together. "",
""Friction between a solid surface and a fluid is called drag.""
]","[

""NCERT_PH_11_04_09_01""
]",
OS_PH_HS_05_04_02,OS_PH_HS_05_04,OS_PH_HS_05,OS_PH_HS,Static Friction,"Static friction is the frictional force that resists the initiation of motion between two surfaces at rest relative to each other. It acts up to a maximum value, determined by the equation fs_≤_N, where _s_ is the coefficient of static friction and N is the normal force.","{
""internal"": [""Motion"", ""Forces"" , ""Friction""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
}
}","{ 
""static_friction"": { 
""equation"": ""$f_s \\leq \\mu_s N$"", 
""variables"": { 
""f_s"": ""Static friction force (Newton)"", 
""__s"": ""Coefficient of static friction"", 
""N"": ""Normal force (Newton)"" 
} 
} 
}","[
""Kinetic friction is always greater than static friction."",
""Static friction is a fixed value, not a range."" 
]","[
""Designing brakes, tires, and conveyor belts."",
""Reducing wear and tear in machinery."",
""Traction control systems in vehicles.""

]","[
""Laws of motion."",
""Surface interactions in material science."",
""Molecular interactions causing friction.""

]","[
""Static friction is like the grip needed to start pushing a heavy object, while kinetic friction is the resistance felt while sliding it.""
]","[

""NCERT_PH_11_04_09_01""
]",
OS_PH_HS_05_04_03,OS_PH_HS_05_04,OS_PH_HS_05,OS_PH_HS,Kinetic Friction,"Kinetic friction is the frictional force acting between two surfaces in relative motion. It is usually weaker than static friction and is given by fk_=_k_N, where _k_ is the coefficient of kinetic friction and N is the normal force.","{
""internal"": [""Motion"", ""Forces"" , ""Friction""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra""]
}
}","{ 
""kinetic_friction"": { 
""equation"": ""$f_k = \\mu_k N$"", 
""variables"": { 
""f_k"": ""Kinetic friction force (Newton)"", 
""__k"": ""Coefficient of kinetic friction"", 
""N"": ""Normal force (Newton)"" 
} 
} 
}","[
""Kinetic friction is always greater than static friction."",
""Objects in motion experience no friction once started. 
]","[
""Designing brakes, tires, and conveyor belts."",
""Reducing wear and tear in machinery."",
""Traction control systems in vehicles.""

]","[
""Laws of motion."",
""Surface interactions in material science."",
""Molecular interactions causing friction.""

]","[
""Static friction is like the grip needed to start pushing a heavy object, while kinetic friction is the resistance felt while sliding it.""
]","[

""NCERT_PH_11_04_09_01""
]",
OS_PH_HS_05_04_04,OS_PH_HS_05_04,OS_PH_HS_05,OS_PH_HS,Working on inlined planes,"On inclined planes, forces such as gravity, normal force, and friction are resolved into components parallel and perpendicular to the incline. The parallel component of gravity (mgsin_) drives motion, while the perpendicular component (mgcos_) determines the normal force.","{
""internal"": [""Motion"", ""Forces"" , ""Friction"", ""Free body diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}","{ 
""inclined_plane"": { 
""equation"": { 
""normal_force"": ""$N = mg \\cos(\\theta)$"", 
""friction_force"": ""$f = \\mu N$"", 
""parallel_acceleration"": ""$a_{parallel} = g(\\sin(\\theta) - \\mu\\cos(\\theta))$"", 
""parallel_force"": ""$F_{parallel} = mg\\sin(\\theta) - f$"" 
}, 
""variables"": { 
""N"": ""Normal force (Newton)"", 
""m"": ""Mass of object (kilograms)"", 
""g"": ""Acceleration due to gravity (meters per second squared)"", 
""_"": ""Angle of inclination (degrees or radians)"", 
""_"": ""Coefficient of friction"", 
""f"": ""Friction force (Newton)"", 
""a_{parallel}"": ""Acceleration parallel to incline (meters per second squared)"", 
""F_{parallel}"": ""Force parallel to incline (Newton)"" 
} 
} 
}","[
""The angle of inclination does not affect the motion of objects."",
""Normal force always equals gravitational force."" 
]","[
""Conveyor systems in industries."",
""Construction of ramps for accessibility and transportation."",
""Analysis of gravitational effects in mountain roads and railways.""

]","[
""Resolving forces."",
""Structural stability analysis.""

]","[
""Pushing a cart up a slope is like resolving efforts to lift and move forward simultaneously. ""
]","[

""NCERT_PH_11_04_09_01""
]",
OS_PH_HS_05_05_01,OS_PH_HS_05_05,OS_PH_HS_05,OS_PH_HS,Hooke's law,"Hooke’s law states that the restoring force exerted by a spring is proportional to its displacement from its equilibrium position: F=_kx, where k is the spring constant and x is the displacement. It applies within the elastic limit of the material.","{
""internal"": [""Motion"", ""Forces"" , ""Friction"", ""Free body diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}","{ 
""hooke_law"": { 
""equation"": ""$F = -k x$"", 
""variables"": { 
""F"": ""Force (Newton)"", 
""k"": ""Spring constant (Newton per meter)"", 
""x"": ""Displacement (meter)"" 
} 
} 
}","[
""Hooke's law applies to all forces, including plastic deformation."",
""Springs have unlimited elasticity."",
""Compressing and stretching a spring are governed by different rules."" 
]","[
""Designing springs, shock absorbers, and measuring instruments."",
""Material stress analysis and structural elasticity studies.""

]","[
""Elasticity and energy conservation."",
""Stress-strain curves.""

]","[
""Stretching a spring is like pulling a rubber band—it resists more as it is stretched farther. ""
]","[

""NCERT_PH_11_08_03_01""
]",
OS_PH_HS_05_05_02,OS_PH_HS_05_05,OS_PH_HS_05,OS_PH_HS,Periodic motion,"Periodic motion is any motion that repeats itself at regular time intervals. Examples include the swinging of a pendulum, the oscillation of a spring, and the rotation of planets. Its key parameters are amplitude, frequency, and period.","{
""internal"": [""Motion"", ""Forces"" , ""Free body diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}",,"[
""Periodic motion and oscillatory motion are the same."",
""A pendulum’s motion is always simple harmonic, even for large amplitudes."" 
]","[
""Clock and pendulum design."",
""Suspension systems in vehicles."",
""Analyzing vibrations in machinery and buildings.""

]","[
""Waves and vibrations."",
"" Signal processing.""

]","[
""Periodic motion is like the ticking of a clock, repeating regularly. ""
]","[

""NCERT_PH_11_13_02_01""
]",
OS_PH_HS_05_05_03,OS_PH_HS_05_05,OS_PH_HS_05,OS_PH_HS,Oscillations,"Oscillations refer to repetitive back-and-forth motion about an equilibrium position, such as the motion of a pendulum or a vibrating string. Oscillations are a specific type of periodic motion often caused by a restoring force.","{
""internal"": [""Motion"", ""Forces"" , ""Periodic motion"", ""Free body diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}",,"[
""Periodic motion and oscillatory motion are the same."",
""Amplitude affects the time period in simple harmonic motion (incorrect for ideal systems)."",
""A pendulum’s motion is always simple harmonic, even for large amplitudes."" 
]","[
""Clock and pendulum design."",
""Suspension systems in vehicles."",
""Analyzing vibrations in machinery and buildings.""

]","[
""Wave properties."",
""Waves and vibrations."",
"" Signal processing.""
]","[
""Periodic motion is like the ticking of a clock, repeating regularly. ""
]","[

""NCERT_PH_11_13_01_01"",
""NCERT_PH_11_13_02_01""
]",
OS_PH_HS_05_05_04,OS_PH_HS_05_05,OS_PH_HS_05,OS_PH_HS,Amplitude,"Amplitude is the maximum displacement of an oscillating object from its equilibrium position. It represents the extent of motion and is measured in units of length, such as meters.","{
""internal"": [""Motion"", ""Forces"" , ""Periodic motion"", ""Free body diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}",,"[
""Amplitude determines the frequency of oscillation."",
""Amplitude affects the time period in simple harmonic motion (incorrect for ideal systems).""
]","[
""Tuning musical instruments."",
""Designing acoustic systems and speakers.""

]","[
""Wave properties."",
""Acoustics"",
"" Signal Design.""
]","[
""Amplitude is like the height of a swing. ""
]","[

""NCERT_PH_11_13_02_02""
]",
OS_PH_HS_05_05_05,OS_PH_HS_05_05,OS_PH_HS_05,OS_PH_HS,Frequency,"Frequency is the number of oscillations or cycles completed per unit of time. It is measured in hertz (Hz), where 1Hz=1 cycle per second.Frequency is the reciprocal of the time period, 
F = 1/T
","{
""internal"": [""Motion"", ""Forces"" , ""Periodic motion"", ""Free body diagrams""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}","{ 
""frequency_time_relation"": { 
""equation"": ""$F = \\frac{1}{T}$"", 
""variables"": { 
""F"": ""Frequency (per second)"", 
""T"": ""Time period (seconds)"" 
} 
} 
}","[
""Frequency can change during an oscillation."",
""Amplitude determines the frequency of oscillation.""
]","[
""Tuning musical instruments."",
""Designing acoustic systems and speakers.""

]","[
""Wave properties."",
""Acoustics"",
"" Signal Design.""
]","[
""frequency is how many times a swing swings in a minute. ""
]","[

""NCERT_PH_11_13_02_01""
]",
OS_PH_HS_05_05_06,OS_PH_HS_05_05,OS_PH_HS_05,OS_PH_HS,Simple harmonic motion,"Simple Harmonic Motion (SHM) is a type of periodic motion in which an object oscillates back and forth about an equilibrium position under the influence of a restoring force. The restoring force is directly proportional to the displacement of the object from its equilibrium position and acts in the opposite direction. Examples of SHM include the oscillation of a mass-spring system, the motion of a pendulum (for small angles), and the vibration of a tuning fork. SHM is fundamental in understanding waves, resonance, and many natural phenomena.","{
""internal"": [""Motion"", ""Forces"" , ""Periodic motion"", ""Free body diagrams"", ""Hooke's law""],
""external"": {
""mathematics"": [""Basic Algebra"" , ""Vector Algebra"", ""Trigonometry""]
}
}","{ 
""oscillations"": { 
""equation"": { 
""simple_pendulum"": ""$T = 2\\pi \\sqrt{\\frac{L}{g}}$"", 
""mass_spring_system"": ""$T = 2\\pi \\sqrt{\\frac{m}{k}}$"" 
}, 
""variables"": { 
""T"": ""Time period (seconds)"", 
""L"": ""Length of pendulum (meters)"", 
""g"": ""Acceleration due to gravity (meters per second squared)"", 
""m"": ""Mass of oscillating object (kilograms)"", 
""k"": ""Spring constant (Newton per meter)"" 
} 
} 
}","[
""Restoring forces are always proportional to displacement."",
""Energy is lost during SHM even in ideal systems."",
""SHM only occurs in springs and pendulums."" 
]","[
""Modeling wave motion in mechanical and electrical systems."",
""Designing resonant systems such as quartz oscillators and tuning forks.""

]","[
""Resonance and natural frequencies."",
""Mechanical oscillations"",
"" Electrical oscillations.""
]","[
""SHM is like a pendulum moving back and forth under the influence of gravity.""
]","[

""NCERT_PH_11_13_03_01""
]",
OS_PH_HS_06_01_01,OS_PH_HS_06_01,OS_PH_HS_06,OS_PH_HS,Angle of rotation,"The angle of rotation measures how far an object has rotated about a fixed axis, expressed in degrees or radians. It represents the angular displacement from an initial position to a final position along a circular path.","{ 
""internal"": [""Rotational Motion""], 
""external"": { 
""mathematics"": [""Trigonometry""] 
} 
}","{ 
""angle_of_rotation"": { 
""equation"": ""$\\theta = \\frac{s}{r}$"", 
""variables"": { 
""_"": ""Angle of rotation (radians)"", 
""s"": ""Arc length (meters)"", 
""r"": ""Radius (meters)"" 
} 
} 
} 
","[ 
""Angle of rotation is always measured in degrees, not radians."", 
""A full rotation (360°) is equal to 360 radians."", 
""Angles in rotation can only be positive."" 
]","[ 
""Design of rotating machinery like turbines and fans."", 
""Navigation systems in robotics and aerospace."", 
""Measurement of rotational motion in gyroscopes."" 
]","[ 
""Trigonometry (measuring angles)."", 
""Kinematics of rotational systems."", 
""Physics of circular and rotational motion."" 
]","[ 
""Comparing rotation to the hands of a clock."", 
""Viewing rotational angles as slices of a pizza."", 
""Analogous to spinning a steering wheel."" 
]","[

""NCERT_PH_11_06_02_01""
]",
OS_PH_HS_06_01_02,OS_PH_HS_06_01,OS_PH_HS_06,OS_PH_HS,Angular velocity,"Angular velocity describes how quickly an object rotates about an axis, measured as the angle swept per unit of time, typically in radians per second. It also includes the direction of rotation.","{ 
""internal"": [""Rotational Motion"", ""Angle of Rotation""], 
""external"": { 
""mathematics"": [""Trigonometry"", ""Basic Algebra""] 
} 
}","{ 
""angular_velocity"": { 
""equation"": ""$\\omega = \\frac{\\theta}{t}$"", 
""variables"": { 
""_"": ""Angular velocity (radians per second)"", 
""_"": ""Angle of rotation (radians)"", 
""t"": ""Time (seconds)"" 
} 
} 
}","[ 
""Angular velocity is the same as tangential velocity."", 
""Angular velocity depends on the radius of rotation."", 
""The angular velocity of a rigid body changes at every point."" 
]","[ 
""Speed control in electric motors."", 
""Stability systems in drones and aircraft."", 
""Analyzing rotational speed in mechanical gears."" 
]","[ 
""Linear velocity and its relationship to angular velocity."", 
""Time-based kinematics in rotation."", 
""Momentum in rotational systems."" 
]","[ 
""Analogous to the second hand of a clock moving faster than the minute hand."", 
""Comparing angular velocity to the speed of a spinning top."", 
""Relating angular speed to a spinning record on a turntable."" 
]","[

""NCERT_PH_11_06_02_02""
]",
OS_PH_HS_06_01_03,OS_PH_HS_06_01,OS_PH_HS_06,OS_PH_HS,Circular motion,"Circular motion is the movement of an object along the circumference of a circle, maintaining a fixed distance from a central point or axis. The motion can be uniform or non-uniform depending on the speed.","{ 
""internal"": [""Motion"", ""Centripetal Force"", ""Centripetal Acceleration""], 
""external"": { 
""mathematics"": [""Trigonometry"", ""Vector Algebra""] 
} 
}","{ 
""linear_velocity"": { 
""equation"": ""$v = \\frac{2\\pi r}{T}$"", 
""variables"": { 
""v"": ""Linear velocity (meters per second)"", 
""r"": ""Radius of circle (meters)"", 
""T"": ""Time period (seconds)"" 
} 
} 
}","[ 
""Circular motion requires no force to maintain the motion."", 
""Objects in circular motion experience outward force rather than inward force."", 
""The speed of an object in uniform circular motion changes constantly."" 
]","[ 
""Designing roller coasters and curved roads."", 
""Orbit prediction of satellites."", 
""Centrifuges in medical and industrial applications."" 
]","[ 
""Forces in circular motion (centripetal and centrifugal)."", 
""Energy considerations in curved motion."", 
""Applications in fluid mechanics (vortex flow)."" 
]","[ 
""Comparing circular motion to a carousel ride."", 
""Analogous to the spin of a bicycle wheel."", 
""Relating it to a tethered ball being swung in a circle."" 
]","[

""NCERT_PH_11_06_01_01""
]",
OS_PH_HS_06_01_04,OS_PH_HS_06_01,OS_PH_HS_06,OS_PH_HS,Radius of curvature,"The radius of curvature is the radius of an imaginary circle that best fits a curve at a specific point, representing the sharpness or degree of curvature of the path.","{ 
""internal"": [""Circular Motion""], 
""external"": { 
""mathematics"": [""Geometry"", ""Calculus""] 
} 
}","{ 
""radius_of_curvature"": { 
""equation"": ""$R = \\frac{v^2}{a_c}$"", 
""variables"": { 
""R"": ""Radius of curvature (meters)"", 
""v"": ""Linear velocity (meters per second)"", 
""a_c"": ""Centripetal acceleration (meters per second squared)"" 
} 
} 
}","[ 
""Radius of curvature is always constant for any curve."", 
""Radius of curvature is the same as the diameter of a circle."", 
""A straight line has no radius of curvature."" 
]","[ 
""Designing railway tracks and curved roads."", 
""Lens and mirror design in optics."", 
""Automotive suspension systems and vehicle handling."" 
]","[
""Mathematics of curves (differential geometry)."",
""Mechanical stress distribution in curved beams."",
""Applications in structural engineering.""
]
","[ 
""Comparing radius of curvature to bending a paperclip."", 
""Analogous to how tight or loose a circular track is."", 
""Relating it to the curve of a banana."" 
]","[

""NCERT_PH_11_06_01_02""
]",
OS_PH_HS_06_01_05,OS_PH_HS_06_01,OS_PH_HS_06,OS_PH_HS,Rotational motion,"Rotational motion occurs when an object spins or rotates about a fixed axis or point, such as a spinning top or the Earth's rotation about its axis.","{
""internal"": [""Forces"", ""Circular Motion""],
""external"": {
""mathematics"": [""Trigonometry"", ""Vector Algebra""]
}
}
",,"[ 
""Rotational motion only occurs in circular paths."", 
""All points in a rigid body rotate with the same linear speed."", 
""Rotational motion doesn't involve forces."" 
]","[ 
""Operation of wind turbines and propellers."", 
""Rotational dynamics in engines and gearboxes."", 
""Gyroscopic stabilization in aircraft and ships."" 
]","[ 
""Newton’s laws applied to rotation."", 
""Moment of inertia and angular momentum."", 
""Energy conservation in rotational systems."" 
]","[ 
""Comparing rotational motion to a spinning ballerina."", 
""Analogous to the rotation of a potter’s wheel."", 
""Relating it to turning a bicycle pedal."" 
]","[

""NCERT_PH_11_06_02_00"",
""NCERT_PH_11_06_02_10""
]",
OS_PH_HS_06_01_06,OS_PH_HS_06_01,OS_PH_HS_06,OS_PH_HS,Tangential velocity,"Tangential velocity is the velocity of an object moving along the edge of a circular path, directed tangent to the circle at that point. It depends on the angular velocity and the radius of the circle.","{ 
""internal"": [""Circular Motion"", ""Angular Velocity""], 
""external"": { 
""mathematics"": [""Trigonometry""] 
} 
}","{ 
""tangential_velocity"": { 
""equation"": ""$\\vec{v_t} = \\vec{r} \\times \\vec{\\omega}$"", 
""variables"": { 
""v_t"": ""Tangential velocity (meters per second)"", 
""r"": ""Radius vector (meters)"", 
""_"": ""Angular velocity (radians per second)"" 
} 
} 
}","[ 
""Tangential velocity is the same for all points on a rotating object."", 
""Tangential velocity is constant in non-uniform circular motion."", 
""Tangential velocity acts inward toward the center of rotation."" 
]","[ 
""Calculating speed in rotating machinery."", 
""Determining centrifugal force in turbines."", 
""Designing rotating amusement park rides."" 
]","[ 
""Linear and angular velocity relationships."", 
""Kinematics of circular paths."", 
""Momentum in rotating bodies."" 
]","[ 
""Analogous to a child riding a merry-go-round."", 
""Comparing it to the speed of water sprayed from a rotating sprinkler."", 
""Relating it to the edge speed of a CD or DVD."" 
]","[

""NCERT_PH_11_06_02_03""
]",
OS_PH_HS_06_02_01,OS_PH_HS_06_02,OS_PH_HS_06,OS_PH_HS,Centrifugal force,"Centrifugal force is the apparent outward force that an object moving in a circular path experiences in a rotating frame of reference, arising due to the object's inertia.","{ 
""internal"": [""Circular Motion"", ""Centripetal Force""], 
""external"": { 
""mathematics"": [""Vector Algebra""] 
} 
}","{ 
""centrifugal_force"": { 
""equation"": ""$F_c = m \\times \\frac{v^2}{r}$"", 
""variables"": { 
""F_c"": ""Centrifugal force (Newton)"", 
""m"": ""Mass of the object (kilograms)"", 
""v"": ""Linear velocity (meters per second)"", 
""r"": ""Radius of rotation (meters)"" 
} 
} 
}","[ 
""Centrifugal force is a real physical force acting on the object."", 
""Centrifugal force acts inward instead of outward."", 
""Centrifugal force is independent of the mass of the object."" 
]","[ 
""Centrifugal pumps and separators in industry."", 
""Artificial gravity in space stations."", 
""Safety calculations for curved roads and turns."" 
]","[ 
""Newton’s laws of motion."", 
""Inertial and non-inertial frames of reference."", 
""Applications in mechanical and civil engineering."" 
]","[ 
""Comparing it to the sensation of being pushed outward on a merry-go-round."", 
""Analogous to the motion of clothes in a washing machine."", 
""Relating it to spinning a bucket of water without spilling."" 
]","[

""NCERT_PH_11_06_03_03""
]",
OS_PH_HS_06_02_02,OS_PH_HS_06_02,OS_PH_HS_06,OS_PH_HS,Centripetal acceleration,"Centripetal acceleration is the inward acceleration of an object moving in a circular path, required to keep the object on its curved trajectory. It always points toward the center of the circle.","{ 
""internal"": [""Circular Motion"", ""Forces""], 
""external"": { 
""mathematics"": [""Vector Algebra""] 
} 
}","{ 
""centripetal_acceleration"": { 
""equation"": ""$a_c = \\frac{v^2}{r}$"", 
""variables"": { 
""a_c"": ""Centripetal acceleration (meters per second squared)"", 
""v"": ""Linear velocity (meters per second)"", 
""r"": ""Radius of the circle (meters)"" 
} 
} 
}","[ 
""Centripetal acceleration increases the speed of an object in circular motion."", 
""Centripetal acceleration acts tangentially to the circular path."", 
""Centripetal acceleration does not depend on the radius of the circle."" 
]","[ 
""Tracking motion of vehicles on curved paths."", 
""Orbital mechanics of planets and satellites."", 
""Designing rotating systems like centrifuges."" 
] 
","[ 
""Circular motion dynamics."", 
""Forces acting on curved paths."", 
""Applications in space science and robotics."" 
]","[ 
""Analogous to the inward pull of a string in a rotating ball."", 
""Comparing it to the tightening of a tether when swinging a bucket."", 
""Relating it to a car turning on a curved track."" 
]","[

""NCERT_PH_11_06_03_02""
]",
OS_PH_HS_06_02_03,OS_PH_HS_06_02,OS_PH_HS_06,OS_PH_HS,Centripetal force,"Centripetal force is the net force acting on an object to keep it in circular motion, directed toward the center of rotation. It can arise from gravity, tension, friction, or other forces.","{ 
""internal"": [""Circular Motion"", ""Forces""], 
""external"": { 
""mathematics"": [""Trigonometry"", ""Vector Algebra""] 
} 
}","{ 
""centripetal_force"": { 
""equation"": ""$F_c = m \\times a_c$"", 
""variables"": { 
""F_c"": ""Centripetal force (Newton)"", 
""m"": ""Mass of the object (kilograms)"", 
""a_c"": ""Centripetal acceleration (meters per second squared)"" 
} 
} 
}","[ 
""Centripetal force is a type of force like gravity or friction."", 
""Centripetal force acts outward from the center."", 
""Centripetal force increases an object’s speed in circular motion."" 
]","[ 
""Satellite orbit stability and design."", 
""Cornering dynamics in automobiles."", 
""Safety measures in amusement park rides."" 
]","[ 
""Force components in rotational motion."", 
""Energy in circular paths."", 
""Applications in civil and mechanical design."" 
]","[ 
""Analogous to the inward pull when spinning a lasso."", 
""Comparing it to the force felt when taking a sharp turn in a car."", 
""Relating it to the tension in a rope tied to a rotating ball."" 
]","[

""NCERT_PH_11_06_03_01""
]",
OS_PH_HS_06_02_04,OS_PH_HS_06_02,OS_PH_HS_06,OS_PH_HS,Uniform circular motion,"Uniform circular motion refers to the motion of an object traveling at a constant speed along a circular path. Despite the constant speed, the object experiences continuous acceleration due to a change in direction.","{ 
""internal"": [""Circular Motion""], 
""external"": { 
""mathematics"": [""Trigonometry"", ""Basic Algebra""] 
} 
}",,"[ 
""Uniform circular motion involves no acceleration."", 
""Speed and velocity are the same in uniform circular motion."", 
""No force is needed to maintain uniform circular motion."" 
]","[ 
""Satellite orbits and geostationary motion."", 
""Clock mechanisms and gear systems."", 
""Stable operation of rotating machinery."" 
]","[ 
""Kinematics of rotational motion."", 
""Forces maintaining stable circular paths."", 
""Energy considerations in uniform motion."" 
]","[ 
""Comparing it to a horse moving at constant speed in a carousel."", 
""Analogous to the consistent speed of a Ferris wheel."", 
""Relating it to the movement of hands on a clock."" 
]","[

""NCERT_PH_11_06_01_03""
]",
OS_PH_HS_06_03_01,OS_PH_HS_06_03,OS_PH_HS_06,OS_PH_HS,Angular acceleration,"Angular acceleration is the rate at which the angular velocity of an object changes over time, measured in radians per second squared. It indicates how quickly an object is speeding up or slowing down its rotation.","{ 
""internal"": [""Angular Velocity"", ""Rotational Motion""], 
""external"": { 
""mathematics"": [""Basic Algebra"", ""Calculus""] 
} 
}","{ 
""angular_acceleration"": { 
""equation"": ""$\\alpha = \\frac{\\Delta \\omega}{\\Delta t}$"", 
""variables"": { 
""_"": ""Angular acceleration (radians per second squared)"", 
""__"": ""Change in angular velocity (radians per second)"", 
""_t"": ""Change in time (seconds)"" 
} 
} 
}","[ 
""Angular acceleration is the same as angular velocity."", 
""Angular acceleration is constant for all rotating bodies."", 
""Angular acceleration doesn't depend on torque."" 
]","[ 
""Analyzing the acceleration of rotating machinery during startup or shutdown."", 
""Improving performance in robotics and automation systems."", 
""Stability control in vehicles during sharp turns or skids."" 
]","[ 
""Newton’s second law for rotational motion."", 
""Kinematics of angular motion."", 
""Torque and moment of inertia."" 
]","[ 
""Analogous to the increasing speed of a fan when turned on."", 
""Comparing it to the acceleration of a spinning top as it gains speed."", 
""Relating it to the quickening pace of a potter’s wheel."" 
]","[

""NCERT_PH_11_06_02_04""
]",
